  35.01
 944.00
 535898367
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
2007 01 13 12	35596.80	0.03	216.92	0.00	9.31	9.31	936.68
2007 01 14 12	35596.80	0.63	173.78	0.00	12.40	12.40	1136.90
2007 01 15 12	35596.80	0.58	160.31	0.00	13.34	13.34	1150.54
2007 01 16 12	35596.80	0.13	300.60	0.00	9.05	9.05	780.48
2007 01 17 12	35758.35	2.87	252.48	0.00	1.45	1.45	446.22
2007 01 18 12	35942.40	2.23	225.97	0.00	0.42	0.42	441.52
2007 01 19 12	35942.40	0.44	255.91	0.00	0.87	0.87	480.40
2007 01 20 12	35942.40	9.44	267.45	0.00	2.14	2.14	488.40
2007 01 21 12	35942.40	15.72	210.25	0.00	3.05	3.05	545.42
2007 01 22 12	36288.00	4.30	207.97	0.00	3.11	3.11	586.94
2007 01 23 12	36288.00	0.04	300.32	0.00	2.23	2.23	527.43
2007 01 24 12	36288.00	0.00	298.44	0.00	1.65	1.65	484.57
2007 01 25 12	36288.00	0.00	320.84	0.00	0.67	0.67	433.37
2007 01 26 12	36633.60	0.00	365.66	0.00	0.20	0.20	387.87
2007 01 27 12	36633.60	0.00	373.62	0.00	2.89	2.89	434.47
2007 01 28 12	36633.60	0.00	374.38	0.00	2.35	2.35	396.46
2007 01 29 12	36709.65	0.00	384.88	0.00	-3.74	-3.74	256.25
2007 01 30 12	36979.20	0.00	358.02	0.00	-2.26	-2.26	306.16
2007 01 31 12	36979.20	6.10	326.40	0.00	-2.49	-2.49	297.26
2007 02 01 12	36979.20	7.78	299.59	0.00	-1.12	-1.12	359.10
2007 02 02 12	37324.80	2.03	280.73	0.00	-0.27	-0.27	403.25
2007 02 03 12	37324.80	0.04	401.76	0.00	-1.88	-1.88	341.35
2007 02 04 12	37324.80	0.00	363.32	0.00	-2.43	-2.43	334.03
2007 02 05 12	37486.35	0.00	385.85	0.00	-2.92	-2.92	321.66
2007 02 06 12	37670.40	0.00	435.16	0.00	-2.31	-2.31	326.90
2007 02 07 12	37670.40	0.00	429.57	0.00	2.55	2.55	466.88
2007 02 08 12	37746.44	0.00	428.08	0.00	4.82	4.82	519.10
2007 02 09 12	38016.00	0.00	415.38	0.00	2.78	2.78	449.46
2007 02 10 12	38016.00	0.00	421.07	0.00	0.19	0.19	381.25
2007 02 11 12	38034.91	0.00	453.82	0.00	0.48	0.48	376.01
2007 02 12 12	38361.60	3.98	346.94	0.00	4.00	4.00	491.58
2007 02 13 12	38361.60	6.83	308.39	0.00	7.25	7.25	635.85
2007 02 14 12	38437.65	1.89	384.28	0.00	4.23	4.23	517.82
2007 02 15 12	38707.20	0.02	439.85	0.00	-0.57	-0.57	341.80
2007 02 16 12	38707.20	0.00	440.85	0.00	-1.88	-1.88	303.56
2007 02 17 12	38868.75	0.03	385.46	0.00	-2.46	-2.46	303.87
2007 02 18 12	39052.80	0.02	385.93	0.00	-2.51	-2.51	327.11
2007 02 19 12	39052.80	0.00	447.45	0.00	-0.03	-0.03	392.35
2007 02 20 12	39398.40	6.50	337.47	0.00	4.07	4.07	538.48
2007 02 21 12	39398.40	2.76	351.96	0.00	7.76	7.76	711.95
2007 02 22 12	39398.40	0.21	411.68	0.00	9.45	9.45	751.40
2007 02 23 12	39744.00	0.00	441.87	0.00	8.71	8.71	647.58
2007 02 24 12	39744.00	16.32	339.04	0.00	6.06	6.06	535.23
2007 02 25 12	39744.00	9.36	303.28	0.00	5.91	5.91	596.56
2007 02 26 12	40089.60	1.31	420.22	0.00	7.00	7.00	643.08
2007 02 27 12	40089.60	0.00	462.11	0.00	7.40	7.40	591.38
2007 02 28 12	40251.15	30.27	353.33	0.00	7.61	7.61	583.30
2007 03 01 12	40435.20	48.01	333.88	0.00	8.63	8.63	668.48
2007 03 02 12	40435.20	12.83	410.78	0.00	8.23	8.23	694.23
2007 03 03 12	40780.80	0.06	422.26	0.00	7.26	7.26	635.88
2007 03 04 12	40780.80	0.00	452.03	0.00	2.94	2.94	457.42
2007 03 05 12	40780.80	0.00	469.17	0.00	2.40	2.40	445.95
2007 03 06 12	41126.40	0.00	479.45	0.00	6.23	6.23	568.34
2007 03 07 12	41126.40	0.00	475.57	0.00	8.85	8.85	659.98
2007 03 08 12	41472.00	0.00	484.91	0.00	9.22	9.22	661.52
2007 03 09 12	41472.00	0.00	459.32	0.00	9.30	9.30	718.26
2007 03 10 12	41472.00	0.00	446.24	0.00	10.21	10.21	807.29
2007 03 11 12	41817.60	0.00	460.69	0.00	11.73	11.73	856.81
2007 03 12 12	41817.60	0.00	492.10	0.00	11.76	11.76	793.13
2007 03 13 12	41836.52	0.02	474.23	0.00	12.05	12.05	798.05
2007 03 14 12	42163.20	1.56	363.96	0.00	14.48	14.48	977.88
2007 03 15 12	42163.20	25.03	320.36	0.00	15.31	15.31	1074.93
2007 03 16 12	42508.80	10.34	347.38	0.00	10.70	10.70	795.41
2007 03 17 12	42508.80	0.74	458.65	0.00	5.60	5.60	539.89
2007 03 18 12	42508.80	0.01	494.91	0.00	2.17	2.17	432.58
2007 03 19 12	42854.40	0.00	514.72	0.00	4.92	4.92	541.74
2007 03 20 12	42854.40	0.00	494.23	0.00	10.40	10.40	799.36
2007 03 21 12	43200.00	0.00	470.97	0.00	13.53	13.53	980.67
2007 03 22 12	43200.00	0.00	445.41	0.00	14.03	14.03	1029.26
2007 03 23 12	43200.00	0.00	505.45	0.00	14.05	14.05	974.98
2007 03 24 12	43545.60	0.00	512.71	0.00	15.64	15.64	1018.82
2007 03 25 12	43545.60	0.00	517.94	0.00	17.11	17.11	1107.04
2007 03 26 12	43891.20	0.00	476.93	0.00	18.83	18.83	1286.21
2007 03 27 12	43891.20	0.28	374.40	0.00	17.46	17.46	1246.25
2007 03 28 12	43891.20	0.27	457.41	0.00	17.42	17.42	1187.94
2007 03 29 12	44236.80	0.44	334.43	0.00	14.72	14.72	1088.61
2007 03 30 12	44236.80	0.83	360.76	0.00	12.76	12.76	1004.15
2007 03 31 12	44563.48	14.46	358.82	0.00	14.12	14.12	1077.37
2007 04 01 12	44582.40	7.69	248.09	0.00	15.15	15.15	1230.12
2007 04 02 12	44582.40	3.55	314.86	0.00	15.04	15.04	1193.03
2007 04 03 12	44928.00	7.86	397.24	0.00	15.93	15.93	1079.84
2007 04 04 12	44928.00	2.37	513.92	0.00	15.37	15.37	937.88
2007 04 05 12	44928.00	0.01	545.14	0.00	9.10	9.10	622.66
2007 04 06 12	45273.60	0.07	526.87	0.00	5.30	5.30	464.79
2007 04 07 12	45273.60	0.02	542.27	0.00	1.22	1.22	356.10
2007 04 08 12	45619.20	0.00	512.91	0.00	0.36	0.36	366.45
2007 04 09 12	45619.20	0.00	528.09	0.00	3.57	3.57	464.29
2007 04 10 12	45619.20	6.75	407.13	0.00	4.75	4.75	525.69
2007 04 11 12	45964.80	4.04	373.10	0.00	7.49	7.49	665.72
2007 04 12 12	45964.80	0.62	420.33	0.00	8.59	8.59	736.43
2007 04 13 12	46148.85	7.55	420.53	0.00	9.60	9.60	746.30
2007 04 14 12	46310.40	16.86	373.44	0.00	12.27	12.27	868.10
2007 04 15 12	46310.40	5.00	510.74	0.00	10.17	10.17	750.58
2007 04 16 12	46656.00	0.07	457.66	0.00	8.74	8.74	759.93
2007 04 17 12	46656.00	0.00	520.10	0.00	12.03	12.03	891.02
2007 04 18 12	46656.00	0.00	546.88	0.00	13.40	13.40	878.73
2007 04 19 12	47001.60	0.01	561.42	0.00	11.72	11.72	744.61
2007 04 20 12	47001.60	0.00	588.40	0.00	10.33	10.33	670.50
2007 04 21 12	47001.60	0.00	580.87	0.00	11.82	11.82	738.55
2007 04 22 12	47347.20	0.00	587.97	0.00	13.21	13.21	787.71
2007 04 23 12	47347.20	0.31	490.21	0.00	14.90	14.90	900.70
2007 04 24 12	47531.25	0.10	550.33	0.00	16.36	16.36	1041.21
2007 04 25 12	47692.80	5.67	412.79	0.00	17.06	17.06	1156.98
2007 04 26 12	47692.80	3.20	352.27	0.00	17.29	17.29	1232.21
2007 04 27 12	47962.35	0.46	470.62	0.00	15.00	15.00	1056.56
2007 04 28 12	48038.40	0.01	550.95	0.00	13.67	13.67	931.56
2007 04 29 12	48038.40	0.00	552.02	0.00	14.76	14.76	959.32
2007 04 30 12	48365.09	0.00	592.33	0.00	15.85	15.85	933.58
2007 05 01 12	48384.00	0.00	589.79	0.00	18.04	18.04	1023.97
2007 05 02 12	48384.00	2.58	438.05	0.00	18.89	18.89	1147.84
2007 05 03 12	48653.56	3.32	402.54	0.00	19.65	19.65	1319.89
2007 05 04 12	48729.60	15.41	369.07	0.00	19.00	19.00	1361.19
2007 05 05 12	48729.60	7.07	241.65	0.00	16.05	16.05	1285.36
2007 05 06 12	48913.65	0.79	396.22	0.00	14.69	14.69	1105.11
2007 05 07 12	49075.20	0.02	592.80	0.00	12.48	12.48	805.53
2007 05 08 12	49075.20	0.01	587.04	0.00	13.63	13.63	851.25
2007 05 09 12	49075.20	0.00	546.69	0.00	18.26	18.26	1196.12
2007 05 10 12	49420.80	6.26	407.30	0.00	18.49	18.49	1304.87
2007 05 11 12	49420.80	3.14	401.21	0.00	20.20	20.20	1447.63
2007 05 12 12	49420.80	1.62	366.61	0.00	19.92	19.92	1467.49
2007 05 13 12	49690.35	0.42	516.63	0.00	19.82	19.82	1379.60
2007 05 14 12	49766.40	0.00	501.73	0.00	17.51	17.51	1182.22
2007 05 15 12	49766.40	0.01	554.69	0.00	15.80	15.80	1013.66
2007 05 16 12	49766.40	0.09	456.19	0.00	16.22	16.22	1058.78
2007 05 17 12	50112.00	0.29	485.62	0.00	13.77	13.77	887.55
2007 05 18 12	50112.00	0.09	579.88	0.00	13.20	13.20	807.44
2007 05 19 12	50112.00	0.00	610.92	0.00	12.13	12.13	739.36
2007 05 20 12	50112.00	0.00	607.36	0.00	14.84	14.84	832.55
2007 05 21 12	50457.60	0.00	612.27	0.00	15.50	15.50	857.15
2007 05 22 12	50457.60	0.00	588.31	0.00	17.66	17.66	1029.18
2007 05 23 12	50457.60	0.14	537.17	0.00	17.71	17.71	1126.22
2007 05 24 12	50457.60	0.05	522.36	0.00	18.14	18.14	1193.00
2007 05 25 12	50641.65	0.00	578.25	0.00	17.26	17.26	1087.67
2007 05 26 12	50803.20	0.00	571.56	0.00	18.30	18.30	1125.36
2007 05 27 12	50803.20	0.00	568.69	0.00	18.84	18.84	1157.47
2007 05 28 12	50803.20	0.00	560.02	0.00	18.66	18.66	1175.79
2007 05 29 12	50803.20	0.92	423.41	0.00	18.86	18.86	1208.00
2007 05 30 12	50987.25	0.31	577.28	0.00	19.04	19.04	1142.89
2007 05 31 12	51148.80	4.70	424.64	0.00	20.26	20.26	1244.90
2007 06 01 12	51148.80	5.30	434.77	0.00	21.11	21.11	1352.02
2007 06 02 12	51148.80	3.40	343.36	0.00	20.18	20.18	1399.41
2007 06 03 12	51148.80	1.02	443.95	0.00	19.53	19.53	1318.36
2007 06 04 12	51148.80	0.11	503.11	0.00	19.98	19.98	1272.32
2007 06 05 12	51174.88	0.00	528.59	0.00	20.06	20.06	1234.14
2007 06 06 12	51418.35	0.00	571.56	0.00	19.87	19.87	1186.51
2007 06 07 12	51494.40	0.66	420.49	0.00	21.19	21.19	1366.48
2007 06 08 12	51494.40	0.33	462.44	0.00	23.21	23.21	1516.03
2007 06 09 12	51494.40	0.04	556.87	0.00	22.92	22.92	1409.48
2007 06 10 12	51494.40	1.11	425.17	0.00	22.48	22.48	1419.62
2007 06 11 12	51494.40	15.21	369.97	0.00	21.64	21.64	1439.18
2007 06 12 12	51494.40	10.80	391.02	0.00	18.89	18.89	1273.33
2007 06 13 12	51494.40	6.57	410.20	0.00	18.56	18.56	1222.67
2007 06 14 12	51494.40	4.95	381.95	0.00	18.08	18.08	1245.81
2007 06 15 12	51494.40	4.79	348.55	0.00	19.47	19.47	1411.57
2007 06 16 12	51520.47	1.64	419.61	0.00	20.49	20.49	1439.34
2007 06 17 12	51590.91	12.11	423.34	0.00	20.78	20.78	1367.94
2007 06 18 12	51590.91	17.84	411.30	0.00	21.62	21.62	1463.10
2007 06 19 12	51678.45	8.48	379.03	0.00	22.12	22.12	1551.75
2007 06 20 12	51678.45	1.40	493.03	0.00	20.59	20.59	1332.40
2007 06 21 12	51678.45	0.04	594.94	0.00	19.53	19.53	1143.88
2007 06 22 12	51678.45	0.00	582.32	0.00	20.68	20.68	1239.05
2007 06 23 12	51678.45	0.11	538.38	0.00	22.07	22.07	1436.89
2007 06 24 12	51678.45	1.77	392.29	0.00	23.52	23.52	1688.99
2007 06 25 12	51590.91	5.54	386.46	0.00	23.30	23.30	1707.22
2007 06 26 12	51520.47	1.76	407.56	0.00	22.90	22.90	1684.52
2007 06 27 12	51520.47	24.86	375.94	0.00	23.01	23.01	1729.06
2007 06 28 12	51494.40	19.67	382.59	0.00	22.76	22.76	1740.69
2007 06 29 12	51494.40	4.64	373.05	0.00	23.18	23.18	1783.73
2007 06 30 12	51494.40	4.17	412.79	0.00	22.83	22.83	1709.37
2007 07 01 12	51494.40	4.47	363.36	0.00	22.43	22.43	1708.76
2007 07 02 12	51494.40	1.51	276.43	0.00	19.97	19.97	1610.35
2007 07 03 12	51494.40	0.15	388.13	0.00	18.88	18.88	1505.94
2007 07 04 12	51494.40	0.00	459.57	0.00	19.56	19.56	1477.28
2007 07 05 12	51494.40	3.54	444.67	0.00	20.50	20.50	1478.50
2007 07 06 12	51475.48	12.20	399.79	0.00	22.19	22.19	1619.05
2007 07 07 12	51332.85	4.96	386.84	0.00	21.90	21.90	1663.94
2007 07 08 12	51148.80	9.77	373.18	0.00	21.61	21.61	1677.15
2007 07 09 12	51148.80	5.66	388.70	0.00	22.25	22.25	1719.36
2007 07 10 12	51148.80	7.20	367.06	0.00	22.56	22.56	1768.92
2007 07 11 12	51148.80	3.00	344.41	0.00	21.92	21.92	1708.37
2007 07 12 12	51148.80	0.42	516.09	0.00	20.80	20.80	1484.75
2007 07 13 12	51072.75	0.05	428.00	0.00	19.57	19.57	1460.40
2007 07 14 12	50829.27	4.46	386.02	0.00	19.23	19.23	1481.88
2007 07 15 12	50803.20	2.39	357.23	0.00	20.61	20.61	1646.10
2007 07 16 12	50803.20	2.19	380.38	0.00	21.18	21.18	1645.14
2007 07 17 12	50803.20	5.31	391.67	0.00	21.91	21.91	1667.22
2007 07 18 12	50803.20	2.42	413.13	0.00	22.69	22.69	1724.61
2007 07 19 12	50483.68	2.18	390.80	0.00	23.03	23.03	1739.89
2007 07 20 12	50457.60	1.26	371.41	0.00	21.33	21.33	1595.70
2007 07 21 12	50457.60	2.91	399.11	0.00	19.31	19.31	1425.38
2007 07 22 12	50457.60	2.51	377.46	0.00	19.11	19.11	1431.24
2007 07 23 12	50296.05	1.10	393.29	0.00	18.76	18.76	1426.16
2007 07 24 12	50112.00	0.61	365.19	0.00	19.77	19.77	1554.68
2007 07 25 12	50112.00	2.25	372.07	0.00	20.72	20.72	1633.22
2007 07 26 12	50112.00	4.63	386.49	0.00	21.48	21.48	1660.97
2007 07 27 12	49950.45	6.25	402.41	0.00	21.98	21.98	1689.39
2007 07 28 12	49766.40	6.50	351.08	0.00	22.52	22.52	1833.46
2007 07 29 12	49766.40	16.60	331.70	0.00	22.39	22.39	1883.38
2007 07 30 12	49766.40	7.11	344.27	0.00	22.14	22.14	1844.04
2007 07 31 12	49446.88	1.79	388.02	0.00	22.21	22.21	1776.44
2007 08 01 12	49420.80	0.65	468.90	0.00	22.98	22.98	1796.02
2007 08 02 12	49420.80	2.18	365.43	0.00	23.05	23.05	1844.49
2007 08 03 12	49344.75	1.70	415.72	0.00	22.72	22.72	1747.98
2007 08 04 12	49075.20	1.71	456.73	0.00	23.28	23.28	1743.66
2007 08 05 12	49075.20	8.24	387.76	0.00	23.34	23.34	1823.91
2007 08 06 12	49075.20	3.00	445.90	0.00	24.35	24.35	1931.56
2007 08 07 12	48729.60	0.14	522.22	0.00	24.88	24.88	1936.61
2007 08 08 12	48729.60	0.00	522.80	0.00	25.83	25.83	1986.39
2007 08 09 12	48729.60	0.00	533.57	0.00	25.97	25.97	1953.30
2007 08 10 12	48384.00	0.00	523.26	0.00	26.27	26.27	1976.89
2007 08 11 12	48384.00	0.33	506.60	0.00	25.42	25.42	1922.21
2007 08 12 12	48384.00	1.87	405.40	0.00	25.17	25.17	2013.17
2007 08 13 12	48038.40	0.59	516.84	0.00	24.18	24.18	1829.84
2007 08 14 12	48038.40	0.00	536.14	0.00	23.72	23.72	1710.09
2007 08 15 12	48038.40	0.01	523.01	0.00	24.12	24.12	1724.02
2007 08 16 12	47692.80	0.00	534.61	0.00	25.42	25.42	1841.95
2007 08 17 12	47692.80	0.00	509.85	0.00	25.12	25.12	1850.21
2007 08 18 12	47692.80	0.00	529.03	0.00	23.81	23.81	1750.88
2007 08 19 12	47347.20	0.00	501.25	0.00	24.74	24.74	1862.42
2007 08 20 12	47347.20	0.00	517.49	0.00	24.15	24.15	1818.45
2007 08 21 12	47347.20	0.33	429.15	0.00	25.22	25.22	1955.44
2007 08 22 12	47001.60	1.11	385.67	0.00	25.76	25.76	2009.36
2007 08 23 12	47001.60	12.62	360.74	0.00	25.56	25.56	2058.09
2007 08 24 12	46925.56	7.48	354.46	0.00	25.16	25.16	2062.12
2007 08 25 12	46656.00	13.89	369.30	0.00	24.76	24.76	1981.42
2007 08 26 12	46656.00	5.70	348.07	0.00	23.79	23.79	1904.75
2007 08 27 12	46310.40	0.49	445.02	0.00	22.73	22.73	1824.15
2007 08 28 12	46310.40	0.28	326.23	0.00	23.21	23.21	1943.93
2007 08 29 12	46310.40	2.09	336.14	0.00	23.49	23.49	1979.67
2007 08 30 12	45964.80	7.18	300.30	0.00	23.56	23.56	2014.40
2007 08 31 12	45964.80	6.65	322.47	0.00	22.51	22.51	1892.12
2007 09 01 12	45964.80	2.93	319.80	0.00	22.08	22.08	1824.41
2007 09 02 12	45619.20	0.48	449.66	0.00	21.72	21.72	1707.52
2007 09 03 12	45619.20	0.13	423.56	0.00	20.87	20.87	1575.70
2007 09 04 12	45273.60	0.04	508.09	0.00	21.99	21.99	1576.99
2007 09 05 12	45273.60	0.00	518.67	0.00	21.47	21.47	1501.29
2007 09 06 12	45273.60	0.00	479.69	0.00	21.70	21.70	1600.52
2007 09 07 12	44928.00	0.00	462.08	0.00	21.91	21.91	1661.52
2007 09 08 12	44928.00	0.00	494.13	0.00	21.35	21.35	1563.81
2007 09 09 12	44678.91	0.00	505.45	0.00	21.76	21.76	1562.34
2007 09 10 12	44582.40	0.32	364.74	0.00	22.34	22.34	1658.83
2007 09 11 12	44582.40	0.18	394.76	0.00	22.12	22.12	1683.12
2007 09 12 12	44236.80	4.43	344.21	0.00	22.50	22.50	1751.50
2007 09 13 12	44236.80	29.66	320.10	0.00	21.44	21.44	1711.18
2007 09 14 12	44236.80	19.97	237.75	0.00	19.73	19.73	1636.41
2007 09 15 12	43891.20	3.77	457.30	0.00	17.56	17.56	1321.46
2007 09 16 12	43891.20	0.08	486.29	0.00	16.99	16.99	1197.97
2007 09 17 12	43545.60	0.00	471.26	0.00	16.26	16.26	1159.00
2007 09 18 12	43545.60	0.00	491.43	0.00	16.37	16.37	1140.97
2007 09 19 12	43545.60	0.77	373.82	0.00	16.58	16.58	1149.53
2007 09 20 12	43200.00	0.27	446.19	0.00	17.25	17.25	1289.63
2007 09 21 12	43200.00	0.04	280.59	0.00	19.25	19.25	1644.84
2007 09 22 12	42854.40	0.10	389.83	0.00	20.87	20.87	1725.41
2007 09 23 12	42854.40	0.03	454.13	0.00	21.53	21.53	1646.04
2007 09 24 12	42854.40	0.00	451.44	0.00	21.91	21.91	1629.21
2007 09 25 12	42508.80	0.00	453.15	0.00	21.41	21.41	1560.20
2007 09 26 12	42508.80	0.00	464.67	0.00	20.42	20.42	1424.12
2007 09 27 12	42163.20	0.01	453.30	0.00	19.63	19.63	1323.62
2007 09 28 12	42163.20	0.00	469.96	0.00	17.98	17.98	1168.85
2007 09 29 12	42163.20	0.00	486.37	0.00	15.76	15.76	992.39
2007 09 30 12	41817.60	0.00	476.03	0.00	15.44	15.44	987.05
2007 10 01 12	41817.60	0.00	470.19	0.00	15.62	15.62	1021.33
2007 10 02 12	41721.09	0.96	349.88	0.00	16.33	16.33	1123.60
2007 10 03 12	41472.00	8.31	272.55	0.00	17.69	17.69	1429.44
2007 10 04 12	41472.00	11.15	125.48	0.00	19.84	19.84	1840.93
2007 10 05 12	41126.40	4.19	233.42	0.00	20.10	20.10	1787.36
2007 10 06 12	41126.40	0.45	372.85	0.00	20.37	20.37	1630.12
2007 10 07 12	41126.40	0.00	415.87	0.00	20.54	20.54	1534.38
2007 10 08 12	40780.80	0.22	328.92	0.00	21.01	21.01	1573.88
2007 10 09 12	40780.80	2.91	334.08	0.00	20.73	20.73	1506.91
2007 10 10 12	40435.20	0.94	419.40	0.00	19.01	19.01	1268.63
2007 10 11 12	40435.20	0.00	449.37	0.00	13.52	13.52	857.86
2007 10 12 12	40435.20	0.00	457.29	0.00	11.31	11.31	740.23
2007 10 13 12	40089.60	0.00	450.30	0.00	12.43	12.43	807.24
2007 10 14 12	40089.60	0.00	443.55	0.00	13.86	13.86	888.70
2007 10 15 12	40089.60	0.00	426.31	0.00	14.98	14.98	1011.18
2007 10 16 12	39744.00	0.27	257.93	0.00	15.93	15.93	1204.14
2007 10 17 12	39744.00	10.12	247.53	0.00	16.13	16.13	1321.55
2007 10 18 12	39474.44	11.73	173.13	0.00	17.48	17.48	1510.91
2007 10 19 12	39398.40	3.30	200.70	0.00	17.01	17.01	1426.98
2007 10 20 12	39398.40	0.37	329.15	0.00	13.71	13.71	1016.09
2007 10 21 12	39052.80	25.94	313.23	0.00	13.94	13.94	944.79
2007 10 22 12	39052.80	57.98	277.14	0.00	13.79	13.79	1079.38
2007 10 23 12	39052.80	29.36	128.30	0.00	16.84	16.84	1488.90
2007 10 24 12	38707.20	5.61	229.99	0.00	16.13	16.13	1357.37
2007 10 25 12	38707.20	0.48	219.36	0.00	13.03	13.03	1131.74
2007 10 26 12	38707.20	0.01	308.38	0.00	13.00	13.00	1100.14
2007 10 27 12	38361.60	0.00	359.99	0.00	13.08	13.08	1007.27
2007 10 28 12	38361.60	0.03	352.30	0.00	11.13	11.13	803.29
2007 10 29 12	38361.60	0.01	399.88	0.00	9.30	9.30	682.11
2007 10 30 12	38016.00	0.00	409.32	0.00	8.17	8.17	614.55
2007 10 31 12	38016.00	0.00	406.78	0.00	8.88	8.88	652.84
2007 11 01 12	38016.00	0.00	379.84	0.00	12.27	12.27	854.97
2007 11 02 12	37670.40	0.00	374.95	0.00	12.61	12.61	875.54
2007 11 03 12	37670.40	0.00	386.70	0.00	10.07	10.07	725.45
2007 11 04 12	37670.40	0.00	374.68	0.00	9.35	9.35	683.59
2007 11 05 12	37324.80	0.66	292.29	0.00	8.36	8.36	636.88
2007 11 06 12	37324.80	0.24	347.14	0.00	9.48	9.48	678.11
2007 11 07 12	37324.80	0.01	369.78	0.00	4.79	4.79	498.15
2007 11 08 12	37055.25	0.00	372.67	0.00	3.17	3.17	452.34
2007 11 09 12	36979.20	0.02	337.43	0.00	4.85	4.85	517.96
2007 11 10 12	36979.20	0.01	363.43	0.00	6.35	6.35	560.89
2007 11 11 12	36953.12	0.00	369.39	0.00	5.61	5.61	529.98
2007 11 12 12	36633.60	0.06	288.81	0.00	7.67	7.67	627.94
2007 11 13 12	36633.60	5.98	258.18	0.00	10.13	10.13	783.09
2007 11 14 12	36633.60	11.97	242.31	0.00	12.10	12.10	902.11
2007 11 15 12	36449.55	3.51	299.45	0.00	10.27	10.27	719.47
2007 11 16 12	36288.00	0.06	336.77	0.00	3.89	3.89	476.43
2007 11 17 12	36288.00	0.00	352.97	0.00	3.50	3.50	476.36
2007 11 18 12	36288.00	0.00	346.49	0.00	7.08	7.08	620.54
2007 11 19 12	36103.95	0.00	331.42	0.00	11.08	11.08	810.64
2007 11 20 12	35942.40	5.63	251.09	0.00	11.99	11.99	851.52
2007 11 21 12	35942.40	20.03	246.45	0.00	12.00	12.00	840.84
2007 11 22 12	35942.40	6.34	274.93	0.00	10.41	10.41	746.72
2007 11 23 12	35916.32	0.16	244.25	0.00	6.25	6.25	572.28
2007 11 24 12	35596.80	4.00	234.55	0.00	1.84	1.84	454.34
2007 11 25 12	35596.80	17.66	218.07	0.00	4.17	4.17	612.09
2007 11 26 12	35596.80	10.57	84.92	0.00	8.51	8.51	874.36
2007 11 27 12	35596.80	1.74	248.45	0.00	6.45	6.45	702.78
2007 11 28 12	35570.73	0.07	255.38	0.00	5.22	5.22	553.02
2007 11 29 12	35327.25	0.02	319.36	0.00	5.62	5.62	548.58
2007 11 30 12	35251.20	0.00	314.07	0.00	6.38	6.38	588.30
2007 12 01 12	35251.20	2.23	231.57	0.00	6.40	6.40	607.30
2007 12 02 12	35251.20	1.88	232.71	0.00	7.19	7.19	631.05
2007 12 03 12	35251.20	0.43	266.92	0.00	6.74	6.74	581.87
2007 12 04 12	35251.20	0.02	287.86	0.00	4.19	4.19	512.28
2007 12 05 12	35067.15	0.00	304.18	0.00	4.18	4.18	505.89
2007 12 06 12	34924.52	0.00	305.62	0.00	2.27	2.27	433.33
2007 12 07 12	34905.60	0.07	237.58	0.00	3.06	3.06	524.15
2007 12 08 12	34905.60	2.26	206.26	0.00	8.09	8.09	787.58
2007 12 09 12	34905.60	1.02	193.88	0.00	12.03	12.03	998.00
2007 12 10 12	34905.60	0.10	260.78	0.00	13.21	13.21	1041.51
2007 12 11 12	34905.60	0.00	281.42	0.00	13.52	13.52	1045.66
2007 12 12 12	34905.60	1.40	196.31	0.00	14.80	14.80	1143.03
2007 12 13 12	34905.60	0.67	202.26	0.00	14.16	14.16	1052.27
2007 12 14 12	34905.60	10.46	231.61	0.00	9.76	9.76	744.14
2007 12 15 12	34879.53	10.02	191.06	0.00	8.77	8.77	708.35
2007 12 16 12	34879.53	2.29	270.57	0.00	3.70	3.70	497.59
2007 12 17 12	34809.09	0.06	237.11	0.00	-0.14	-0.14	388.42
2007 12 18 12	34721.55	0.16	261.49	0.00	-1.13	-1.13	362.94
2007 12 19 12	34721.55	5.19	205.42	0.00	1.83	1.83	477.90
2007 12 20 12	34721.55	10.78	184.61	0.00	4.07	4.07	610.16
2007 12 21 12	34721.55	13.34	84.88	0.00	5.96	5.96	770.67
2007 12 22 12	34721.55	17.63	85.19	0.00	6.96	6.96	831.84
2007 12 23 12	34721.55	6.60	185.43	0.00	5.80	5.80	691.33
2007 12 24 12	34809.09	1.81	246.08	0.00	4.50	4.50	559.00
2007 12 25 12	34809.09	3.76	211.75	0.00	4.59	4.59	575.88
2007 12 26 12	34879.53	1.66	190.29	0.00	5.26	5.26	664.85
2007 12 27 12	34905.60	20.29	191.47	0.00	7.05	7.05	767.27
2007 12 28 12	34905.60	19.49	170.83	0.00	9.62	9.62	895.08
2007 12 29 12	34905.60	17.51	198.80	0.00	9.18	9.18	838.52
2007 12 30 12	34905.60	11.42	213.72	0.00	8.63	8.63	745.17
2007 12 31 12	34905.60	2.35	281.29	0.00	3.89	3.89	525.47
2008 01 01 12	34905.60	0.01	316.50	0.00	1.80	1.80	411.99
2008 01 02 12	34905.60	0.08	252.45	0.00	-4.15	-4.15	268.62
2008 01 03 12	34905.60	0.17	276.17	0.00	-7.06	-7.06	216.47
2008 01 04 12	34905.60	0.19	290.07	0.00	-4.19	-4.19	265.22
2008 01 05 12	34981.65	0.11	294.37	0.00	0.06	0.06	385.72
2008 01 06 12	35225.12	0.05	299.22	0.00	5.23	5.23	589.33
2008 01 07 12	35251.20	0.42	241.18	0.00	8.01	8.01	706.50
