Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
2013 08 02 12	49420.8	0	408.52	0	23.28	23.28	2410.89
2013 08 03 12	49344.75	0	490.79	0	23.88	23.88	2413.56
2013 08 04 12	49075.2	0	548.99	0	23.05	23.05	2064.32
2013 08 05 12	49075.2	0	480.31	0	21.51	21.51	1900.88
2013 08 06 12	49075.2	6.85	421.34	0	22.04	22.04	2147.64
2013 08 07 12	48729.6	34.64	251.14	0	20.13	20.13	2085.81
2013 08 08 12	48729.6	1.96	234.73	0	19.52	19.52	2058.02
2013 08 09 12	48729.6	9.64	321.08	0	21.6	21.6	2162.12
2013 08 10 12	48384	7.71	316.38	0	22.58	22.58	2251.66
2013 08 11 12	48384	6.71	361.08	0	22.66	22.66	2192.78
2013 08 12 12	48384	1.25	300.96	0	21.55	21.55	2097.38
2013 08 13 12	48038.4	2.71	359.67	0	21.29	21.29	2095.14
2013 08 14 12	48038.4	0.65	468.6	0	20.82	20.82	1905.12
2013 08 15 12	48038.4	0.05	326.37	0	18.18	18.18	1744.27
2013 08 16 12	47692.8	1.2	315	0	16.84	16.84	1698.91
2013 08 17 12	47692.8	11.26	297.46	0	16.84	16.84	1723.14
2013 08 18 12	47692.8	2.35	323.52	0	18.6	18.6	1873.43
2013 08 19 12	47347.2	44.66	275.84	0	18.82	18.82	1923.88
2013 08 20 12	47347.2	0	272.13	0	18.69	18.69	1905.71
2013 08 21 12	47347.2	15.1	239.18	0	19.41	19.41	1940.33
2013 08 22 12	47001.6	4.31	433.08	0	20.99	20.99	2064.11
2013 08 23 12	47001.6	0.19	460.51	0	22.38	22.38	2115.97
2013 08 24 12	46925.56	5.22	522.79	0	21.22	21.22	1923.9
2013 08 25 12	46656	0.21	528.02	0	19.82	19.82	1870.51
2013 08 26 12	46656	0	549.8	0	19.21	19.21	1789.1
2013 08 27 12	46310.4	0	547.25	0	20.72	20.72	1897.75
2013 08 28 12	46310.4	0	404.68	0	22.37	22.37	2117.41
2013 08 29 12	46310.4	0	524.76	0	23.67	23.67	2308.37
2013 08 30 12	45964.8	0.8	407.18	0	23.37	23.37	2401.65
2013 08 31 12	45964.8	6.18	428.94	0	22.98	22.98	2336.89
2013 09 01 12	45964.8	1.96	274.3	0	22.11	22.11	2186.67
2013 09 02 12	45619.2	0.27	418.02	0	21.85	21.85	2091.51
2013 09 03 12	45619.2	4.61	488.67	0	22.19	22.19	2095.9
2013 09 04 12	45273.6	0	421.25	0	22.94	22.94	2279.61
2013 09 05 12	45273.6	0	455.97	0	23.06	23.06	2322.37
2013 09 06 12	45273.6	0	505.38	0	20.94	20.94	1833.01
2013 09 07 12	44928	0	505.96	0	20.18	20.18	1796.68
2013 09 08 12	44928	0	380.61	0	20.66	20.66	1839.93
2013 09 09 12	44678.91	0	446.49	0	21.18	21.18	1885.98
2013 09 10 12	44582.4	0	375.27	0	21.97	21.97	2186.05
2013 09 11 12	44582.4	1.3	392.54	0	22.33	22.33	2208.1
2013 09 12 12	44236.8	1.13	396.53	0	21.96	21.96	1990.43
2013 09 13 12	44236.8	0.13	485.92	0	20.54	20.54	1766.18
2013 09 14 12	44236.8	0	501.99	0	15.71	15.71	1282.65
2013 09 15 12	43891.2	0	491.38	0	16.41	16.41	1441.97
2013 09 16 12	43891.2	0	441.02	0	20.07	20.07	1863.33
2013 09 17 12	43545.6	0	300.17	0	18.05	18.05	1726.59
2013 09 18 12	43545.6	0	343.81	0	16.52	16.52	1590.42
2013 09 19 12	43545.6	0.12	412.65	0	17.78	17.78	1672.29
2013 09 20 12	43200	0	404.54	0	19.06	19.06	1793.84
2013 09 21 12	43200	38.04	175.14	0	18.98	18.98	1900.74
2013 09 22 12	42854.4	0.14	483.98	0	16.55	16.55	1472.87
2013 09 23 12	42854.4	0	477.25	0	15.31	15.31	1350.21
2013 09 24 12	42854.4	0	407.06	0	16.56	16.56	1574.04
2013 09 25 12	42508.8	29.69	260.85	0	16.82	16.82	1729.8
2013 09 26 12	42508.8	0.29	424.16	0	16.34	16.34	1598.74
2013 09 27 12	42163.2	0	483.84	0	15.52	15.52	1280.12
2013 09 28 12	42163.2	0	440.13	0	14.74	14.74	1228.97
2013 09 29 12	42163.2	0	399.71	0	13.88	13.88	1267.99
2013 09 30 12	41817.6	0	453.73	0	14.32	14.32	1294.37
2013 10 01 12	41817.6	0	470.86	0	15.33	15.33	1385.43
2013 10 02 12	41721.09	0	433.61	0	17.99	17.99	1596.57
2013 10 03 12	41472	0	349.95	0	18.92	18.92	1686.56
2013 10 04 12	41472	0	448.16	0	19.44	19.44	1707.46
2013 10 05 12	41126.4	0	458.69	0	20.51	20.51	1771.01
2013 10 06 12	41126.4	0	379.76	0	20.11	20.11	1877.44
2013 10 07 12	41126.4	39.82	420.47	0	19.45	19.45	1892.29
2013 10 08 12	40780.8	0.53	408.79	0	14.95	14.95	1372.46
2013 10 09 12	40780.8	0	459.03	0	13.63	13.63	1193.75
2013 10 10 12	40435.2	0	459.95	0	14.53	14.53	1241.87
2013 10 11 12	40435.2	0	455.68	0	15.77	15.77	1300.47
2013 10 12 12	40435.2	0	444.34	0	15.62	15.62	1322.47
2013 10 13 12	40089.6	0.03	381.02	0	17	17	1527.71
2013 10 14 12	40089.6	2.78	316.7	0	15.81	15.81	1524.51
2013 10 15 12	40089.6	0.57	329.72	0	15.3	15.3	1447.75
2013 10 16 12	39744	0	216.13	0	15.76	15.76	1479.1
2013 10 17 12	39744	6.19	225.64	0	15.79	15.79	1609.34
2013 10 18 12	39474.44	0.36	427.78	0	15.52	15.52	1492.52
2013 10 19 12	39398.4	0.16	201.08	0	13.04	13.04	1178.24
2013 10 20 12	39398.4	0	439.69	0	10.13	10.13	903.43
2013 10 21 12	39052.8	0.14	419.66	0	11.14	11.14	960.38
2013 10 22 12	39052.8	0.16	169.44	0	12.55	12.55	1168.63
2013 10 23 12	39052.8	0	435.95	0	9.24	9.24	879.36
2013 10 24 12	38707.2	0	289.87	0	4.64	4.64	632.24
2013 10 25 12	38707.2	0	436.57	0	4.25	4.25	597.97
2013 10 26 12	38707.2	0	420.64	0	3.4	3.4	525.71
2013 10 27 12	38361.6	0	332.37	0	9.62	9.62	908.34
2013 10 28 12	38361.6	2.48	199.36	0	12.15	12.15	1208.9
2013 10 29 12	38361.6	0.06	387.21	0	13.33	13.33	1215.94
2013 10 30 12	38016	0	365.36	0	15.44	15.44	1373.59
2013 10 31 12	38016	0	166.58	0	15.56	15.56	1491.48
2013 11 01 12	38016	19.14	300.5	0	16.01	16.01	1535.69
2013 11 02 12	37670.4	0.11	357.23	0	10.83	10.83	890.43
2013 11 03 12	37670.4	0.07	377.03	0	6.76	6.76	628.66
2013 11 04 12	37670.4	0	355.3	0	6.43	6.43	642
2013 11 05 12	37324.8	0	354.49	0	6.76	6.76	633.79
2013 11 06 12	37324.8	3.47	223.05	0	11.95	11.95	1205.01
2013 11 07 12	37324.8	1.74	299.02	0	12.42	12.42	1205.88
2013 11 08 12	37055.25	0	371.49	0	4.95	4.95	488.83
2013 11 09 12	36979.2	0	325.1	0	5.33	5.33	486.76
2013 11 10 12	36979.2	0	333.14	0	9.25	9.25	675.62
2013 11 11 12	36953.12	0	357.13	0	7.46	7.46	543.61
2013 11 12 12	36633.6	0	235.97	0	6.04	6.04	596.41
2013 11 13 12	36633.6	0	363.6	0	-0.88	-0.88	322.46
2013 11 14 12	36633.6	0	360.17	0	1.73	1.73	317.04
2013 11 15 12	36449.55	5.37	135.16	0	5.33	5.33	691.25
2013 11 16 12	36288	4.57	299.75	0	11.23	11.23	1183.04
2013 11 17 12	36288	16.29	177.26	0	14.04	14.04	1477.85
2013 11 18 12	36288	7.46	330.96	0	15.07	15.07	1335.37
2013 11 19 12	36103.95	0	331.49	0	5.87	5.87	522.3
2013 11 20 12	35942.4	0	337.24	0	4.28	4.28	524.28
2013 11 21 12	35942.4	4.48	175.16	0	7.22	7.22	888.98
2013 11 22 12	35942.4	5.04	133.57	0	11.76	11.76	1248.45
2013 11 23 12	35916.32	0.53	169.36	0	11.57	11.57	1223.59
2013 11 24 12	35596.8	0	345.05	0	-0.48	-0.48	325.49
2013 11 25 12	35596.8	0	255.97	0	-1.78	-1.78	207.83
2013 11 26 12	35596.8	100.88	96.62	0	2.59	2.59	650.34
2013 11 27 12	35596.8	6.35	248.86	0	1.35	1.35	595.38
2013 11 28 12	35570.73	0	329.86	0	-1.71	-1.71	301.1
2013 11 29 12	35327.25	0	326.59	0	1.11	1.11	356.84
2013 11 30 12	35251.2	0	325.5	0	1.17	1.17	374.06
2013 12 01 12	35251.2	0	318.47	0	3.55	3.55	598.24
2013 12 02 12	35251.2	0	281.79	0	5.83	5.83	751.42
2013 12 03 12	35251.2	1.82	161.39	0	9.11	9.11	1063.11
2013 12 04 12	35251.2	0.86	259.57	0	11.43	11.43	1223.08
2013 12 05 12	35067.15	13.66	204.96	0	14.56	14.56	1475.87
2013 12 06 12	34924.52	38.81	176.41	0	16.45	16.45	1697.34
2013 12 07 12	34905.6	15.93	164.47	0	13.09	13.09	1315.58
2013 12 08 12	34905.6	7.94	135.4	0	6.7	6.7	917.2
2013 12 09 12	34905.6	32.79	100.99	0	7.41	7.41	961.77
2013 12 10 12	34905.6	6.65	295.74	0	7.41	7.41	888.24
2013 12 11 12	34905.6	0	331.84	0	1.29	1.29	294.89
2013 12 12 12	34905.6	0	329.91	0	0.46	0.46	307
2013 12 13 12	34905.6	0	320.69	0	1.17	1.17	290.77
2013 12 14 12	34905.6	30.72	94.19	0	3.33	3.33	610.28
2013 12 15 12	34879.53	0.78	298.37	0	4.84	4.84	759.9
2013 12 16 12	34879.53	0	318.6	0	1.93	1.93	483.07
2013 12 17 12	34809.09	0	317.18	0	4.63	4.63	568.74
2013 12 18 12	34721.55	0	325.16	0	2.22	2.22	471.97
2013 12 19 12	34721.55	0	321.81	0	5.15	5.15	390.58
2013 12 20 12	34721.55	0.05	208.91	0	6.87	6.87	713.94
2013 12 21 12	34721.55	14.04	160.87	0	12.49	12.49	1298.66
2013 12 22 12	34721.55	65.95	135.68	0	15.54	15.54	1633
2013 12 23 12	34721.55	30.87	191.73	0	12.2	12.2	1276.31
2013 12 24 12	34809.09	0	329.96	0	1.8	1.8	532.75
2013 12 25 12	34809.09	0	332.2	0	-2.03	-2.03	304.91
2013 12 26 12	34879.53	0	322.97	0	-0.15	-0.15	405.04
2013 12 27 12	34905.6	0	322.98	0	1.85	1.85	415.81
2013 12 28 12	34905.6	1.63	203.98	0	3.66	3.66	334.23
2013 12 29 12	34905.6	28.71	178.47	0	4.37	4.37	749.33
2013 12 30 12	34905.6	0	289.32	0	4.13	4.13	650.7
2013 12 31 12	34905.6	0	324.14	0	3.23	3.23	572.72
2014 01 01 12	34905.6	0	309.29	0	2.46	2.46	409.95
2014 01 02 12	34905.6	4.91	90.98	0	3.35	3.35	697.63
2014 01 03 12	34905.6	0	330.26	0	-5.29	-5.29	258.78
2014 01 04 12	34905.6	0	323.44	0	-3.35	-3.35	267.12
2014 01 05 12	34981.65	0.81	183.63	0	3.99	3.99	765.45
2014 01 06 12	35225.12	7.75	319.94	0	0.02	0.02	600.25
2014 01 07 12	35251.2	0.03	335.33	0	-13.94	-13.94	91.45
2014 01 08 12	35251.2	0	327.22	0	-5.4	-5.4	154.69
2014 01 09 12	35251.2	0	229.45	0	-0.77	-0.77	380.57
2014 01 10 12	35251.2	16.84	161.06	0	5.16	5.16	828.77
2014 01 11 12	35251.2	47.87	170.03	0	9.84	9.84	1123.82
2014 01 12 12	35412.75	0.56	332.76	0	4.85	4.85	634.04
2014 01 13 12	35596.8	0.71	256.15	0	4.26	4.26	614.59
2014 01 14 12	35596.8	9.19	314.47	0	7.17	7.17	830.75
2014 01 15 12	35596.8	0	127.83	0	2.38	2.38	538.83
2014 01 16 12	35596.8	0	331.13	0	-2.42	-2.42	337.62
2014 01 17 12	35758.35	0	331.67	0	0.3	0.3	378.17
2014 01 18 12	35942.4	0	348.92	0	-4.61	-4.61	232.52
2014 01 19 12	35942.4	0	339.46	0	-0.03	-0.03	390.41
2014 01 20 12	35942.4	0	350.6	0	2.91	2.91	431.7
2014 01 21 12	35942.4	0.08	234.21	0	2.13	2.13	508.02
2014 01 22 12	36288	0.04	345.47	0	-5.82	-5.82	233.56
2014 01 23 12	36288	0	329.51	0	-5.49	-5.49	187.77
2014 01 24 12	36288	0	373.95	0	-9.52	-9.52	134.54
2014 01 25 12	36288	0.01	177.75	0	-7.06	-7.06	187.56
2014 01 26 12	36633.6	0	354.34	0	-1.41	-1.41	348.71
2014 01 27 12	36633.6	0	330.28	0	3.42	3.42	568.5
2014 01 28 12	36633.6	2.12	150.4	0	-2.6	-2.6	394.27
2014 01 29 12	36709.65	1.25	379.17	0	-7.64	-7.64	276.12
2014 01 30 12	36979.2	0.17	385.72	0	-7.5	-7.5	239.73
2014 01 31 12	36979.2	0.04	372.64	0	-1.3	-1.3	302.19
2014 02 01 12	36979.2	0	299.59	0	4.03	4.03	595.73
2014 02 02 12	37324.8	0.01	335.29	0	8.41	8.41	960.85
2014 02 03 12	37324.8	21.64	303.44	0	12.3	12.3	1209.39
2014 02 04 12	37324.8	0.77	187.45	0	7.46	7.46	844.22
2014 02 05 12	37486.35	20.78	330.99	0	7.34	7.34	874.36
2014 02 06 12	37670.4	0.02	287.39	0	1.04	1.04	447.34
2014 02 07 12	37670.4	0.12	346.18	0	1.25	1.25	467.19
2014 02 08 12	37746.44	0	163.19	0	3.01	3.01	547.44
2014 02 09 12	38016	0	299.33	0	4.05	4.05	663.46
2014 02 10 12	38016	0.79	106.62	0	4.61	4.61	746
2014 02 11 12	38034.91	3.01	83.04	0	1.09	1.09	608.23
2014 02 12 12	38361.6	3.16	116.07	0	-3.15	-3.15	425.23
2014 02 13 12	38361.6	17.83	282.54	0	-3.2	-3.2	433.2
2014 02 14 12	38437.65	1.22	406.63	0	-0.83	-0.83	404.44
2014 02 15 12	38707.2	1.62	406.2	0	0.97	0.97	515.7
2014 02 16 12	38707.2	0	383.2	0	1.62	1.62	433.61
2014 02 17 12	38868.75	0	382.12	0	3.49	3.49	559.85
2014 02 18 12	39052.8	1.47	416.02	0	7.3	7.3	825.97
2014 02 19 12	39052.8	6.45	357.96	0	12.85	12.85	1216.7
2014 02 20 12	39398.4	0.02	324.96	0	14.15	14.15	1324.4
2014 02 21 12	39398.4	25.35	400.51	0	12.19	12.19	1124.32
2014 02 22 12	39398.4	0	433.93	0	6.07	6.07	410.69
2014 02 23 12	39744	0	417.46	0	7.77	7.77	599.49
2014 02 24 12	39744	0	434.98	0	7.92	7.92	694.21
2014 02 25 12	39744	0.14	393.59	0	5.62	5.62	532.09
2014 02 26 12	40089.6	0	353.96	0	2.57	2.57	540.68
2014 02 27 12	40089.6	0	460.62	0	-1.44	-1.44	295.13
2014 02 28 12	40251.15	0	428.8	0	-0.41	-0.41	263.27
2014 03 01 12	40435.2	0	285.39	0	2.99	2.99	507.79
2014 03 02 12	40435.2	0	382.78	0	8.01	8.01	878.4
2014 03 03 12	40780.8	4.66	198.13	0	10.39	10.39	1081.54
2014 03 04 12	40780.8	0.95	398.28	0	1.57	1.57	553.5
2014 03 05 12	40780.8	0	410.86	0	3.42	3.42	566.74
2014 03 06 12	41126.4	1.87	327.65	0	2.59	2.59	520.28
2014 03 07 12	41126.4	19.98	146.22	0	3.05	3.05	678.31
2014 03 08 12	41472	0	426.39	0	6.92	6.92	760.82
2014 03 09 12	41472	0	450.96	0	9.07	9.07	832.91
2014 03 10 12	41472	0	477.78	0	8.79	8.79	822.69
2014 03 11 12	41817.6	0	467.23	0	11.61	11.61	1011.22
2014 03 12 12	41817.6	6.8	272.26	0	12.76	12.76	1228.29
2014 03 13 12	41836.52	0.02	500.23	0	-0.18	-0.18	376.55
2014 03 14 12	42163.2	0	490.18	0	3.28	3.28	400.46
2014 03 15 12	42163.2	0	477.23	0	8.42	8.42	688.59
2014 03 16 12	42508.8	26.95	191.45	0	8.38	8.38	897.76
2014 03 17 12	42508.8	14.11	139.55	0	6.05	6.05	889.66
2014 03 18 12	42508.8	0.34	397.17	0	4.07	4.07	730.93
2014 03 19 12	42854.4	0.61	438.49	0	6.49	6.49	831.29
2014 03 20 12	42854.4	0	511.2	0	8.98	8.98	791.14
2014 03 21 12	43200	0	511.02	0	7.45	7.45	524.43
2014 03 22 12	43200	0	353.17	0	10.21	10.21	748.64
2014 03 23 12	43200	0.98	214.25	0	9.54	9.54	916.8
2014 03 24 12	43545.6	0	517.35	0	2.81	2.81	493.64
2014 03 25 12	43545.6	1.22	354.59	0	2.32	2.32	491.34
2014 03 26 12	43891.2	0	530.36	0	-2.02	-2.02	291.54
2014 03 27 12	43891.2	0	416.14	0	2.51	2.51	376.18
2014 03 28 12	43891.2	5.9	220.86	0	9.43	9.43	1032.1
2014 03 29 12	44236.8	17.61	198.42	0	10.89	10.89	1209.31
2014 03 30 12	44236.8	0.14	532.64	0	5.77	5.77	669.28
2014 03 31 12	44563.48	0	533.28	0	8.14	8.14	507.6
2014 04 01 12	44582.4	0	491.4	0	12.78	12.78	650.82
2014 04 02 12	44582.4	0	518.16	0	14.47	14.47	890.47
2014 04 03 12	44928	0	386.55	0	16.52	16.52	1311.35
2014 04 04 12	44928	0.01	420.45	0	17.08	17.08	1356.83
2014 04 05 12	44928	0	538.25	0	12.09	12.09	1012.49
2014 04 06 12	45273.6	0	415.77	0	9.82	9.82	840.21
2014 04 07 12	45273.6	86.54	237.88	0	11.72	11.72	1268.49
2014 04 08 12	45619.2	5.77	474.07	0	11.2	11.2	1049.33
2014 04 09 12	45619.2	0	531.41	0	9	9	768.39
2014 04 10 12	45619.2	0	541.63	0	10.06	10.06	706.76
2014 04 11 12	45964.8	0	522.04	0	12.32	12.32	895.08
2014 04 12 12	45964.8	0	528.25	0	14.34	14.34	1116.11
2014 04 13 12	46148.85	0	525.09	0	16.57	16.57	1316.2
2014 04 14 12	46310.4	5.99	277.31	0	15.9	15.9	1457.29
2014 04 15 12	46310.4	21.71	251.18	0	11.86	11.86	1284.42
2014 04 16 12	46656	0	561.22	0	1.78	1.78	427.23
2014 04 17 12	46656	0	552.06	0	4.52	4.52	575.33
2014 04 18 12	46656	6.21	277.71	0	7.93	7.93	854.35
2014 04 19 12	47001.6	17.54	148.6	0	8.43	8.43	977.13
2014 04 20 12	47001.6	1.13	541.76	0	10.07	10.07	919.45
2014 04 21 12	47001.6	0	527.57	0	11.5	11.5	934.19
2014 04 22 12	47347.2	0.25	277.07	0	14.37	14.37	1286.88
2014 04 23 12	47347.2	0	559.94	0	13.03	13.03	984.48
2014 04 24 12	47531.25	0	553.86	0	11.55	11.55	782.54
2014 04 25 12	47692.8	0	454.86	0	14.81	14.81	1235.63
2014 04 26 12	47692.8	0	551.19	0	14.96	14.96	1060.72
2014 04 27 12	47962.35	0	529.12	0	17.3	17.3	1304.12
2014 04 28 12	48038.4	1.02	352.12	0	19.77	19.77	1742.55
2014 04 29 12	48038.4	8.33	427.62	0	19.86	19.86	1822.71
2014 04 30 12	48365.09	5.14	380.63	0	18.89	18.89	1737.18
2014 05 01 12	48384	0.07	564.34	0	14.55	14.55	1275.38
2014 05 02 12	48384	0	434.96	0	8.71	8.71	778.55
2014 05 03 12	48653.56	0	584.39	0	11.44	11.44	869.53
2014 05 04 12	48729.6	0	579.44	0	15.3	15.3	1037.8
2014 05 05 12	48729.6	0	582.1	0	18.53	18.53	1290.73
2014 05 06 12	48913.65	0	585.87	0	19.01	19.01	1309.59
2014 05 07 12	49075.2	0	581.51	0	18.52	18.52	1278.39
2014 05 08 12	49075.2	0	580.6	0	19.73	19.73	1393.34
2014 05 09 12	49075.2	6.24	373.73	0	19.61	19.61	1592.79
2014 05 10 12	49420.8	4.12	318.09	0	19.07	19.07	1668.54
2014 05 11 12	49420.8	0.25	568.15	0	19.53	19.53	1636.63
2014 05 12 12	49420.8	0.34	439.92	0	21.86	21.86	1935.19
2014 05 13 12	49690.35	0.03	459.2	0	22.61	22.61	2035.43
2014 05 14 12	49766.4	0	497.68	0	21.38	21.38	1905.37
2014 05 15 12	49766.4	62.63	328.75	0	17.64	17.64	1729.41
2014 05 16 12	49766.4	0.18	508.51	0	10.95	10.95	979.44
2014 05 17 12	50112	0.15	400.65	0	8.76	8.76	775.97
2014 05 18 12	50112	4.74	207.53	0	10.01	10.01	1023.24
2014 05 19 12	50112	0.08	584.42	0	12.67	12.67	1137.57
2014 05 20 12	50112	0	550.27	0	16.64	16.64	1456.92
2014 05 21 12	50457.6	0	571.73	0	19.3	19.3	1600.05
2014 05 22 12	50457.6	0	572.09	0	21.2	21.2	1773.46
2014 05 23 12	50457.6	0	577.8	0	22.33	22.33	1902.66
2014 05 24 12	50457.6	0.02	543.87	0	19.43	19.43	1525.1
2014 05 25 12	50641.65	21.74	364	0	18.43	18.43	1557.58
2014 05 26 12	50803.2	3.17	499.29	0	21.05	21.05	1744.39
2014 05 27 12	50803.2	1.75	449.92	0	21.83	21.83	1875.81
2014 05 28 12	50803.2	1.02	532.67	0	21.75	21.75	1897.68
2014 05 29 12	50803.2	9.15	329.37	0	21.97	21.97	1870.35
2014 05 30 12	50987.25	9.73	307.42	0	20.45	20.45	1874.99
2014 05 31 12	51148.8	0.35	375.02	0	19.6	19.6	1822.38
2014 06 01 12	51148.8	0.1	475.17	0	19.27	19.27	1765.72
2014 06 02 12	51148.8	0.01	433.96	0	17.7	17.7	1498.11
2014 06 03 12	51148.8	0.21	350.81	0	19.73	19.73	1840.99
2014 06 04 12	51148.8	0.32	515.19	0	21.47	21.47	2021.38
2014 06 05 12	51174.88	0.48	419.93	0	21.93	21.93	1994.5
2014 06 06 12	51418.35	2.46	519.3	0	21.44	21.44	1907.74
2014 06 07 12	51494.4	3.22	487.5	0	21.84	21.84	1908.58
2014 06 08 12	51494.4	9.69	444.03	0	22.13	22.13	2101.95
2014 06 09 12	51494.4	0.1	385.69	0	21.59	21.59	1979.52
2014 06 10 12	51494.4	1.9	491.25	0	22.42	22.42	2068.5
2014 06 11 12	51494.4	18.94	327.33	0	21.21	21.21	1941.78
2014 06 12 12	51494.4	16.91	332.35	0	19.51	19.51	1839.95
2014 06 13 12	51494.4	8.66	399.98	0	18.73	18.73	1639.1
2014 06 14 12	51494.4	0.21	513.71	0	20.1	20.1	1740.59
2014 06 15 12	51494.4	0.02	444.9	0	21.55	21.55	1986.52
2014 06 16 12	51520.47	6.47	387.07	0	22.74	22.74	2038.81
2014 06 17 12	51590.91	0.38	440.84	0	23.43	23.43	2022.91
2014 06 18 12	51590.91	0.14	439.28	0	23.77	23.77	1925.74
2014 06 19 12	51678.45	2.17	436.26	0	24.09	24.09	2006.76
2014 06 20 12	51678.45	0.63	479.21	0	23.87	23.87	2094.81
2014 06 21 12	51678.45	2.21	451.48	0	23	23	2052.74
2014 06 22 12	51678.45	0	555.66	0	22.69	22.69	1884.29
2014 06 23 12	51678.45	0.61	433.39	0	21.96	21.96	1903.29
2014 06 24 12	51678.45	14.88	236.45	0	20.61	20.61	2044.66
2014 06 25 12	51590.91	1.92	426.88	0	20.91	20.91	1972.92
2014 06 26 12	51520.47	0	462.86	0	22.22	22.22	1900.44
2014 06 27 12	51520.47	0.56	231.5	0	20.95	20.95	1948.09
2014 06 28 12	51494.4	12.7	260.82	0	19.84	19.84	1955.37
2014 06 29 12	51494.4	12.6	223.37	0	19.45	19.45	1948
2014 06 30 12	51494.4	11.27	316.67	0	20.02	20.02	1950.28
2014 07 01 12	51494.4	0	574.4	0	23.31	23.31	2116.29
2014 07 02 12	51494.4	0	569.34	0	24.65	24.65	2122.74
2014 07 03 12	51494.4	0	506.07	0	23.99	23.99	2029.74
2014 07 04 12	51494.4	0	579.02	0	19.49	19.49	1564.91
2014 07 05 12	51494.4	0	589.19	0	17.65	17.65	1360.34
2014 07 06 12	51475.48	0	469.12	0	19.64	19.64	1736.43
2014 07 07 12	51332.85	0.04	532.72	0	22.53	22.53	2031.99
2014 07 08 12	51148.8	0.95	524.4	0	22.82	22.82	1905.41
2014 07 09 12	51148.8	4.4	327.8	0	22.38	22.38	1960.88
2014 07 10 12	51148.8	4.45	446.86	0	22.5	22.5	1952.99
2014 07 11 12	51148.8	5.62	516.06	0	22.61	22.61	2038.77
2014 07 12 12	51148.8	20.42	501.26	0	23.09	23.09	2059.5
2014 07 13 12	51072.75	0.26	423.02	0	23.05	23.05	2072.22
2014 07 14 12	50829.27	4.38	500.63	0	24.08	24.08	2156.01
2014 07 15 12	50803.2	1.9	297.35	0	22.39	22.39	1996.21
2014 07 16 12	50803.2	0	568.63	0	19.62	19.62	1679.97
2014 07 17 12	50803.2	0	580.19	0	17.94	17.94	1370.53
2014 07 18 12	50803.2	11.32	173.43	0	16.61	16.61	1521.21
2014 07 19 12	50483.68	67.2	207.58	0	16.8	16.8	1722.96
2014 07 20 12	50457.6	1.3	398.98	0	19.95	19.95	1935.54
2014 07 21 12	50457.6	3.06	280.86	0	19.82	19.82	1983.01
2014 07 22 12	50457.6	3.42	251.23	0	19.19	19.19	1980.23
2014 07 23 12	50296.05	19.64	286.29	0	19.05	19.05	1931.9
2014 07 24 12	50112	4.22	359.7	0	21.24	21.24	2052.25
2014 07 25 12	50112	0	517.5	0	23.1	23.1	2190.09
2014 07 26 12	50112	0	564.21	0	23.66	23.66	2274.73
2014 07 27 12	49950.45	0	494	0	23.78	23.78	1997.59
2014 07 28 12	49766.4	2.14	576.3	0	23.77	23.77	2029.85
2014 07 29 12	49766.4	0	549.13	0	18.37	18.37	1397.77
2014 07 30 12	49766.4	0	565.18	0	17.56	17.56	1360.93
2014 07 31 12	49446.88	0.16	319.01	0	19.23	19.23	1680.83
2014 08 01 12	49420.8	3.72	377.69	0	18.95	18.95	1831.75
2014 08 02 12	49420.8	3.74	332.26	0	19.1	19.1	1821.78
2014 08 03 12	49344.75	0.4	554.19	0	20.24	20.24	1831.21
2014 08 04 12	49075.2	8.06	479.24	0	21.74	21.74	1966.69
2014 08 05 12	49075.2	3.55	566.16	0	22.12	22.12	1871.52
2014 08 06 12	49075.2	0	475.62	0	21.29	21.29	1676.2
2014 08 07 12	48729.6	0.58	502.95	0	22.41	22.41	1788.11
2014 08 08 12	48729.6	22.48	281.36	0	20.92	20.92	1749.53
2014 08 09 12	48729.6	2.44	367.47	0	21.41	21.41	2071.38
2014 08 10 12	48384	14.66	336.51	0	20.67	20.67	2101.87
2014 08 11 12	48384	0.52	448.19	0	20.49	20.49	2024.49
2014 08 12 12	48384	2.18	406.83	0	22.31	22.31	2148.93
2014 08 13 12	48038.4	0	572.81	0	20.77	20.77	1716.85
2014 08 14 12	48038.4	0	572.5	0	17.63	17.63	1382.52
2014 08 15 12	48038.4	0	556.61	0	19.86	19.86	1423.62
2014 08 16 12	47692.8	0	494.62	0	20.67	20.67	1555.91
2014 08 17 12	47692.8	0	524.5	0	22.75	22.75	2015.64
2014 08 18 12	47692.8	10.99	326.71	0	22.87	22.87	2055.45
2014 08 19 12	47347.2	0.1	398.71	0	21.69	21.69	1998.17
2014 08 20 12	47347.2	0.21	535.96	0	23.12	23.12	2066.09
2014 08 21 12	47347.2	5.21	522.23	0	24.32	24.32	2026.37
2014 08 22 12	47001.6	0	546	0	24.95	24.95	2060.72
2014 08 23 12	47001.6	4.34	379.48	0	23.82	23.82	2120.37
2014 08 24 12	46925.56	0.89	410.32	0	22.56	22.56	2155.41
2014 08 25 12	46656	0	544.06	0	20.74	20.74	1801.01
2014 08 26 12	46656	0	554.32	0	19.33	19.33	1517.28
2014 08 27 12	46310.4	0	568.08	0	18.58	18.58	1277.38
2014 08 28 12	46310.4	0	542.43	0	21.24	21.24	1551.32
